file,row_index,customer_id,field,original_value,degraded_value,category,reason
sales,44593,C959534,invoice_date,25-06-2021,Jun 25 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,17310,C105940,invoice_date,28-05-2021,28/05/2021,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,71639,C201023,invoice_date,14-06-2022,2022-06-14,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,97547,C221030,invoice_date,28-04-2022,28/04/2022,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,14880,C442106,invoice_date,03-07-2021,Jul 03 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,5346,C245944,invoice_date,14-11-2022,2022-11-14,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,76070,C125806,invoice_date,23-12-2021,2021-12-23,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,19426,C708832,invoice_date,01-08-2021,2021-08-01,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,14636,C214115,invoice_date,11-09-2022,11.09.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,98819,C208332,invoice_date,22-11-2022,Nov 22 2022,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,70886,C261201,invoice_date,21-10-2022,2022-10-21,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,30447,C139000,invoice_date,01-01-2022,01/01/2022,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,96536,C841755,invoice_date,31-03-2022,31.03.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,10610,C240949,invoice_date,27-05-2022,27.05.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,25544,C320402,invoice_date,06-03-2021,03-06-2021,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,83398,C340078,invoice_date,24-08-2021,Aug 24 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,23733,C138403,invoice_date,19-03-2021,19.03.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,5836,C126226,invoice_date,13-11-2022,13.11.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,57171,C123502,invoice_date,30-05-2022,30/05/2022,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,94025,C702380,invoice_date,01-03-2021,01.03.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,17864,C864795,invoice_date,15-01-2022,2022-01-15,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,78019,C251242,invoice_date,03-08-2022,2022-08-03,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,71351,C181901,invoice_date,08-06-2022,2022-06-08,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,32282,C905929,invoice_date,26-10-2022,26/10/2022,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,56347,C262706,invoice_date,26-02-2021,02-26-2021,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,52868,C804084,invoice_date,23-08-2021,08-23-2021,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,90098,C890603,invoice_date,09-01-2021,09.01.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,5148,C320324,invoice_date,16-12-2022,12-16-2022,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,87185,C688240,invoice_date,05-02-2022,05/02/2022,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,53440,C129963,invoice_date,19-11-2021,Nov 19 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,97515,C619186,invoice_date,29-06-2022,29/06/2022,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,36825,C241907,invoice_date,24-06-2022,24/06/2022,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,28789,C328084,invoice_date,30-01-2023,30.01.2023,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,8746,C118586,invoice_date,24-02-2021,Feb 24 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,86699,C237133,invoice_date,08-04-2021,Apr 08 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,26900,C217372,invoice_date,16-12-2022,2022-12-16,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,26445,C552420,invoice_date,18-12-2022,2022-12-18,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,53625,C311957,invoice_date,03-05-2021,May 03 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,60653,C897525,invoice_date,05-01-2021,05.01.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,25671,C787810,invoice_date,28-07-2022,28.07.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,9692,C201756,invoice_date,12-10-2021,2021-10-12,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,87282,C296197,invoice_date,05-04-2022,05.04.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,72291,C555316,invoice_date,20-08-2022,20.08.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,90167,C339873,invoice_date,07-01-2022,07/01/2022,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,77247,C211641,invoice_date,05-03-2023,05.03.2023,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,42135,C213337,invoice_date,05-06-2022,05.06.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,90482,C873655,invoice_date,20-09-2021,20.09.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,2235,C182753,invoice_date,19-04-2021,Apr 19 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,77803,C442153,invoice_date,05-01-2023,Jan 05 2023,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,74466,C313985,invoice_date,28-05-2021,May 28 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,29441,C679996,invoice_date,20-02-2022,2022-02-20,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,87381,C260685,invoice_date,26-11-2022,2022-11-26,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,29417,C226002,invoice_date,06-09-2021,09-06-2021,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,15096,C968067,invoice_date,20-02-2021,2021-02-20,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,6289,C173475,invoice_date,30-11-2021,2021-11-30,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,95267,C139629,invoice_date,28-02-2021,28.02.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,79108,C177834,invoice_date,10-09-2022,10.09.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,58908,C174245,invoice_date,18-03-2022,18.03.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,84825,C415922,invoice_date,07-02-2022,07.02.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,8658,C811428,invoice_date,08-04-2021,Apr 08 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,39433,C278457,invoice_date,03-08-2022,03/08/2022,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,24598,C778710,invoice_date,19-01-2022,19/01/2022,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,18943,C129912,invoice_date,21-10-2021,21.10.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,21951,C151865,invoice_date,22-05-2021,2021-05-22,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,94928,C121791,invoice_date,01-12-2022,01/12/2022,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,2585,C337518,invoice_date,12-09-2021,12.09.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,46692,C601974,invoice_date,16-07-2022,16/07/2022,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,36304,C424416,invoice_date,11-01-2021,01-11-2021,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,59951,C168013,invoice_date,26-01-2023,26.01.2023,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,63103,C997021,invoice_date,31-10-2022,Oct 31 2022,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,81376,C211090,invoice_date,17-01-2023,17.01.2023,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,93436,C134600,invoice_date,05-10-2022,10-05-2022,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,89673,C335957,invoice_date,19-03-2021,19/03/2021,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,59954,C268837,invoice_date,14-02-2023,Feb 14 2023,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,67744,C189880,invoice_date,13-01-2022,13/01/2022,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,67629,C444682,invoice_date,08-04-2022,08.04.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,119,C199864,invoice_date,21-09-2022,Sep 21 2022,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,71536,C115031,invoice_date,07-02-2023,2023-02-07,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,18865,C171232,invoice_date,03-11-2021,11-03-2021,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,88103,C182522,invoice_date,21-11-2022,2022-11-21,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,73446,C161107,invoice_date,21-03-2021,21.03.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,78105,C253171,invoice_date,22-11-2021,Nov 22 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,95214,C337750,invoice_date,14-09-2021,14/09/2021,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,7014,C200039,invoice_date,08-02-2022,Feb 08 2022,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,70822,C326449,invoice_date,16-08-2021,Aug 16 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,36560,C269546,invoice_date,23-06-2021,23.06.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,76904,C993826,invoice_date,02-02-2021,02.02.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,61816,C228283,invoice_date,18-07-2022,Jul 18 2022,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,17054,C276091,invoice_date,09-05-2022,09/05/2022,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,30858,C172800,invoice_date,21-04-2021,Apr 21 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,91527,C734672,invoice_date,16-04-2022,04-16-2022,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,988,C219791,invoice_date,18-05-2022,05-18-2022,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,70265,C321992,invoice_date,14-04-2022,14/04/2022,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,63479,C943779,invoice_date,09-03-2021,09/03/2021,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,95305,C657197,invoice_date,16-11-2021,Nov 16 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,58332,C890007,invoice_date,18-01-2022,01-18-2022,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,39539,C305732,invoice_date,07-12-2022,12-07-2022,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,51349,C188456,invoice_date,08-02-2023,2023-02-08,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,76100,C125625,invoice_date,20-08-2021,2021-08-20,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,14399,C320915,invoice_date,07-11-2021,Nov 07 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,77802,C138855,invoice_date,05-03-2023,05.03.2023,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,80237,C721152,invoice_date,10-02-2021,02-10-2021,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,36476,C146792,invoice_date,22-03-2021,22.03.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,70910,C174534,invoice_date,20-01-2023,2023-01-20,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,56546,C256527,invoice_date,21-05-2022,05-21-2022,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,33370,C413781,invoice_date,06-05-2022,May 06 2022,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,63725,C770094,invoice_date,19-01-2021,01-19-2021,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,96303,C750444,invoice_date,05-05-2021,2021-05-05,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,92749,C119811,invoice_date,30-09-2022,09-30-2022,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,37374,C125344,invoice_date,02-07-2022,Jul 02 2022,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,42427,C165177,invoice_date,14-02-2023,14.02.2023,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,46183,C196188,invoice_date,05-06-2021,05/06/2021,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,25556,C155443,invoice_date,30-08-2021,08-30-2021,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,43931,C140586,invoice_date,18-06-2022,2022-06-18,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,25308,C302274,invoice_date,18-12-2021,18/12/2021,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,74005,C146270,invoice_date,01-11-2021,2021-11-01,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,14017,C602885,invoice_date,28-05-2022,28/05/2022,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,65839,C466626,invoice_date,22-04-2022,2022-04-22,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,97238,C122617,invoice_date,07-04-2022,2022-04-07,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,34741,C660825,invoice_date,17-02-2021,Feb 17 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,88151,C396278,invoice_date,17-08-2021,2021-08-17,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,69137,C135770,invoice_date,22-02-2021,02-22-2021,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,46400,C518156,invoice_date,23-01-2021,23.01.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,81491,C155480,invoice_date,03-08-2021,03/08/2021,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,25832,C177384,invoice_date,05-05-2021,May 05 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,16307,C621322,invoice_date,11-08-2022,08-11-2022,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,746,C127718,invoice_date,27-12-2022,27/12/2022,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,62787,C167455,invoice_date,20-03-2021,Mar 20 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,85992,C942313,invoice_date,18-01-2023,Jan 18 2023,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,61862,C163673,invoice_date,14-07-2022,2022-07-14,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,12495,C115058,invoice_date,09-10-2021,2021-10-09,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,51263,C118710,invoice_date,19-04-2022,2022-04-19,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,66701,C103969,invoice_date,04-02-2021,02-04-2021,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,32546,C215753,invoice_date,18-11-2021,18.11.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,38218,C328482,invoice_date,29-06-2022,29.06.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,29040,C588217,invoice_date,03-04-2022,2022-04-03,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,72569,C249759,invoice_date,23-03-2021,2021-03-23,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,96233,C191336,invoice_date,12-11-2021,11-12-2021,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,59348,C192301,invoice_date,29-06-2021,29/06/2021,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,2749,C194270,invoice_date,21-01-2023,21.01.2023,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,63288,C128840,invoice_date,06-03-2023,03-06-2023,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,40363,C319232,invoice_date,04-01-2022,04/01/2022,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,36486,C247262,invoice_date,12-03-2022,12/03/2022,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,90900,C109602,invoice_date,23-09-2022,23.09.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,19472,C258132,invoice_date,15-09-2022,15.09.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,65318,C251622,invoice_date,29-01-2022,2022-01-29,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,17003,C962302,invoice_date,21-09-2022,Sep 21 2022,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,23906,C311209,invoice_date,01-11-2022,2022-11-01,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,94014,C356129,invoice_date,17-08-2022,2022-08-17,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,6349,C301969,invoice_date,05-02-2022,Feb 05 2022,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,11648,C201180,invoice_date,18-01-2021,18/01/2021,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,9657,C273737,invoice_date,15-04-2022,2022-04-15,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,96517,C241318,invoice_date,02-11-2021,2021-11-02,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,83324,C244989,invoice_date,23-08-2021,23/08/2021,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,4090,C117116,invoice_date,19-10-2021,Oct 19 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,45025,C101919,invoice_date,03-06-2021,03.06.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,47854,C179670,invoice_date,30-07-2022,07-30-2022,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,53563,C141608,invoice_date,22-06-2022,22.06.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,98548,C211842,invoice_date,10-09-2021,10.09.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,37631,C180572,invoice_date,05-05-2021,05.05.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,21085,C307831,invoice_date,05-03-2021,03-05-2021,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,18463,C127005,invoice_date,19-12-2022,19.12.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,26216,C137963,invoice_date,14-02-2023,14/02/2023,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,72117,C250024,invoice_date,14-03-2021,14.03.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,45197,C113902,invoice_date,16-06-2021,2021-06-16,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,28485,C482155,invoice_date,26-09-2021,26.09.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,24438,C322761,invoice_date,10-09-2021,Sep 10 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,5194,C260118,invoice_date,10-11-2021,11-10-2021,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,1459,C576013,invoice_date,29-08-2021,29/08/2021,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,17743,C301831,invoice_date,28-08-2022,28/08/2022,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,50944,C303004,invoice_date,02-09-2022,Sep 02 2022,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,91311,C317055,invoice_date,18-05-2022,18/05/2022,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,92456,C674530,invoice_date,18-03-2022,03-18-2022,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,78760,C294571,invoice_date,05-01-2023,05/01/2023,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,4204,C384060,invoice_date,09-11-2021,09.11.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,74844,C231334,invoice_date,15-11-2021,15.11.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,50444,C315068,invoice_date,07-02-2021,Feb 07 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,99171,C148846,invoice_date,13-12-2022,13.12.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,2527,C249818,invoice_date,16-10-2022,10-16-2022,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,32015,C256857,invoice_date,16-03-2021,2021-03-16,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,12581,C259849,invoice_date,11-04-2021,Apr 11 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,26664,C169410,invoice_date,30-04-2021,2021-04-30,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,37390,C222577,invoice_date,02-11-2022,2022-11-02,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,81321,C229206,invoice_date,14-07-2021,Jul 14 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,79701,C191994,invoice_date,08-12-2022,08.12.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,49505,C451840,invoice_date,27-02-2021,2021-02-27,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,5985,C183767,invoice_date,27-02-2021,02-27-2021,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,8303,C170690,invoice_date,17-03-2021,2021-03-17,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,24965,C288120,invoice_date,02-04-2022,02.04.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,79085,C101173,invoice_date,16-09-2022,Sep 16 2022,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,29516,C333478,invoice_date,28-02-2022,28.02.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,48998,C561486,invoice_date,29-10-2022,29.10.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,80696,C225764,invoice_date,23-10-2022,10-23-2022,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,57326,C445238,invoice_date,23-11-2021,Nov 23 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,24471,C268499,invoice_date,18-12-2022,18.12.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,63273,C120517,invoice_date,28-02-2023,02-28-2023,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,21909,C265636,invoice_date,23-03-2021,03-23-2021,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,73,C136117,invoice_date,02-10-2021,02/10/2021,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,40997,C183783,invoice_date,06-06-2021,06.06.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,15171,C943914,invoice_date,28-02-2022,02-28-2022,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,53551,C279618,invoice_date,23-11-2022,11-23-2022,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,62439,C270206,invoice_date,23-01-2021,23.01.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,47852,C736591,invoice_date,08-03-2022,08.03.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,64007,C209312,invoice_date,28-02-2022,28.02.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,46871,C138701,invoice_date,28-01-2022,Jan 28 2022,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,89774,C229810,invoice_date,08-02-2021,Feb 08 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,66604,C319877,invoice_date,08-03-2022,08.03.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,11803,C170055,invoice_date,02-03-2023,Mar 02 2023,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,90930,C296383,invoice_date,29-03-2022,2022-03-29,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,55840,C294566,invoice_date,12-02-2021,12.02.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,81505,C112998,invoice_date,29-09-2022,Sep 29 2022,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
