customer_id,first_name,last_name,street,city,region,postal_code,country,phone,email,tax_id,account_group,sales_org,distribution_channel,division,currency,payment_terms,credit_limit,language,created_date,gender,age,payment_method,_duplicate,reject_reason
C317977,,Hayrioğlu,38248 Alemdar Well,Istanbul,Aegean,47859,TR,+905502832963,nura.hayrioğlu@icloud.com,48002884324,Z001,2000,10,00,TRY,NT60,0.0,TR,2021-08-16,F,42.0,Debit Card,False,missing first_name
C390793,JASON,,1826 Taylor Hollow Apt. 235,West Stephanie,,54079,GB,+13335484138,jason.thomas@hotmail.com,GB157182304,Z002,1000,10,00,GBP,NT15,0.0,EN,2024-06-22,F,54.0,Credit Card,False,missing last_name
C261571,,Akçay,087 Yaman Union Apt. 518,Antalya,Mediterranean,76165,TR,,ergün.akçay@hotmail.com,88176847402,Z002,2000,10,00,TRY,NT15,25000.0,TR,2020-11-27,F,68.0,Cash,False,missing first_name
C275364,Samuel,Kraushaar,Hans-Gerhard-Zorbach-Platz 87,Rudolstadt,Hamburg,14477,DE,,,80568469939,ZKAM,1000,10,00,EUR,NT15,1000.0,DE,2023-08-29,M,34.0,Credit Card,False,R1: no phone or email
C177316,Esentürk,Şener,879 İlklima Ways,Antalya,Marmara,91044,,+905954521323,esentürk.şener@hotmail.com,96670436929,ZKAM,1000,10,00,TRY,NT00,10000.0,TR,2023-09-06,F,42.0,Cash,False,R3: missing country
C179654,Şükri,Şama,246 Özerdinç Common Apt. 499,Izmir,Mediterranean,08295,,+905361716211,şükri.şama@gmail.com,81214779553,Z002,1000,10,00,TRY,NT15,0.0,TR,2020-02-20,F,24.0,Credit Card,False,R3: missing country
C814459,Doğanalp,,5738 Kocabaş Brook,Istanbul,Marmara,50646,TR,+905967694515,doğanalp.sakarya@yahoo.com,33751310636,ZKAM,1000,10,00,TRY,NT00,1000.0,TR,2020-09-14,F,55.0,Cash,False,missing last_name
C128310,Danış,,147 Çetin Hollow Suite 824,Gaziantep,Aegean,29176,TR,,danış.arslan@gmail.com,89281266083,Z001,1000,10,00,TRY,NT15,0.0,TR,2023-11-13,F,41.0,Cash,False,missing last_name
C649776,,Yaman,66675 Durmuş Roads,Istanbul,Central Anatolia,87191,TR,+905058665824,huzuri.yaman@yahoo.com,71672601253,Z001,1000,10,00,TRY,NT00,0.0,TR,2022-07-15,F,45.0,Cash,False,missing first_name
C152215,,Gül,0528 Türk Summit Apt. 314,Istanbul,Black Sea,44246,TR,+905443023002,yümun.gül@icloud.com,54192431710,ZKAM,1000,10,00,TRY,NT15,5000.0,TR,2022-01-06,F,59.0,Cash,False,missing first_name
C101751,,Naser,Hänelallee 29-72,Tirschenreuth,Bayern,60726,DE,+491554851994,adriana.naser@hotmail.com,15343841698,ZKAM,1000,10,00,EUR,NT30,0.0,DE,2023-01-19,M,32.0,Cash,False,missing first_name
C334732,Erkan,Akçay,29036 Tiğin Rapids Suite 695,Izmir,Black Sea,96647,,+905809461978,,,Z001,1000,20,00,TRY,NT00,10000.0,TR,2023-04-06,F,30.0,Debit Card,False,R3: missing country
C685177,Selmin,Tevetoğlu,986 Şener Green Suite 674,Gaziantep,Central Anatolia,16311,TR,,,42214426459,Z001,1000,20,00,TRY,NT30,0.0,TR,2021-10-11,M,34.0,Credit Card,False,R1: no phone or email
C315348,Yargı,,66331 Utkucan Springs Suite 609,Ankara,Marmara,84274,TR,+905323998230,yargı.zorlu@icloud.com,92254341647,Z001,1000,10,00,TRY,NT00,1000.0,TR,2020-09-29,M,49.0,Credit Card,False,missing last_name
C334594,toktuğ,Erdoğan,402 Aksay Street,Gaziantep,Central Anatolia,65799,,05599868136,toktuğ.erdoğan@outlook.com,16328392506,Z001,1000,10,00,TRY,NT30,5000.0,TR,2020-08-25,M,20.0,Cash,False,R3: missing country
C208682,,Eraslan,3758 Hazrat Knolls,Antalya,Central Anatolia,40596,TR,+905065245326,aydinç.eraslan@icloud.com,64366744588,ZKAM,1000,10,00,TRY,NT30,0.0,TR,2023-12-27,F,33.0,Credit Card,False,missing first_name
C245689,,Şama,76913 Bilgin Fords,Ankara,Aegean,79052,TR,+905769981767,kefser.şama@outlook.com,07289964615,Z002,2000,10,00,TRY,NT00,0.0,TR,2021-06-18,M,58.0,Debit Card,False,missing first_name
C322054,,Bilge,395 Abdülsamed Ferry Apt. 719,Gaziantep,Black Sea,52667,TR,+905194543721,mujde.bilge@yahoo.com,07449421803,Z001,1000,10,00,TRY,NT30,0.0,TR,2023-11-02,F,25.0,Credit Card,False,missing first_name
C140369,Gül,Güçlü,286 Aksoy Corner,Konya,Black Sea,66224,,+905987565053,,92049712889,ZKAM,3000,10,10,TRY,NT00,0.0,TR,2021-04-18,M,62.0,Debit Card,False,R3: missing country
C161437,Nakip,Akgündüz,682 Fayize Estates Apt. 172,Bursa,Central Anatolia,09534,,5833851500,nakip.akgündüz@outlook.com,08354600123,Z001,1000,20,00,TRY,NT45,1000.0,TR,2023-12-12,M,34.0,Debit Card,False,R3: missing country
C104673,,Conradi,Stiffelgasse 1,Oschatz,Nordrhein-Westfalen,57015,DE,,sina.conradi@hotmail.com,61979270587,Z001,1000,10,00,EUR,NT45,0.0,DE,2022-12-08,F,56.0,Debit Card,False,missing first_name
C225752,,Bilir,388 Dilfeza Valleys Apt. 847,Adana,Central Anatolia,34516,TR,+905855718792,bilginur.bilir@hotmail.com,25434340378,Z001,1000,10,00,TRY,NT00,10000.0,TR,2024-11-03,F,61.0,Cash,False,missing first_name
C554361,,Serrano,770 Jaime View,South Maria,ME,12589,US,+18992139192,michael.serrano@yahoo.com,87-5151462,Z002,1000,20,00,USD,NT60,25000.0,EN,2021-04-25,M,57.0,Debit Card,False,missing first_name
C191290,,Yaman,594 Gürcüye Manors,Antalya,Aegean,58693,TR,+905981528321,anka.yaman@hotmail.com,73980325105,ZKAM,1000,10,00,TRY,NT00,1000.0,TR,2024-05-02,M,53.0,Credit Card,False,missing first_name
C150629,,Bilge,5556 Akar Freeway Apt. 950,Adana,Black Sea,77927,TR,+905201385007,temuçin.bilge@yahoo.com,66923986708,ZKAM,1000,10,00,TRY,NT30,10000.0,TR,2020-12-06,F,64.0,Debit Card,False,missing first_name
C378235,Melihcan,,359 Ergül Skyway Apt. 811,Istanbul,Central Anatolia,31077,TR,+905625461966,melihcan.akçay@gmail.com,73793872456,Z001,1000,10,00,TRY,NT45,5000.0,TR,2022-11-07,M,47.0,Cash,False,missing last_name
C155724,Sevdi,,8547 Çetin Underpass Suite 085,Bursa,Mediterranean,03689,TR,+905365184014,sevdi.gülen@hotmail.com,16795234271,Z002,1000,10,00,TRY,NT30,0.0,TR,2020-10-13,F,23.0,Cash,False,missing last_name
C184834,ONURCAN,,586 Fırat Wall,Gaziantep,,37535,TR,+905306988984,onurcan.yilmaz@outlook.com,21431268593,Z001,1000,10,10,TRY,NT00,10000.0,TR,2024-03-25,M,63.0,Cash,False,missing last_name
C274624,Zeynelabidin,Şama,063 Çorlu Via Apt. 083,Antalya,Mediterranean,64189,TR,,,88330371905,Z001,2000,20,00,TRY,NT00,0.0,TR,2021-09-05,M,33.0,Credit Card,False,R1: no phone or email
C279295,,Gute,Hermannstraße 22,Nauen,Hamburg,62641,DE,+491767314548,ulrich.gute@icloud.com,49600386031,Z001,1000,20,00,EUR,NT15,0.0,DE,2024-08-29,F,59.0,Credit Card,False,missing first_name
C279252,Akınal,,19392 Güçlü Points Apt. 505,Antalya,Black Sea,23127,TR,+905119733359,akınal.erdoğan@yahoo.com,88944634299,Z001,3000,10,00,TRY,NT00,50000.0,TR,2022-06-01,M,60.0,Credit Card,False,missing last_name
C166164,Nurullah,,1147 Arslan Prairie,Ankara,,79621,TR,+905332919487,nurullah.akgündüz@gmail.com,09907470249,Z002,1000,10,00,TRY,NT00,1000.0,TR,2023-07-20,M,59.0,Debit Card,False,missing last_name
C122562,Feyzin,Akar,087 Ülker Springs Apt. 211,Bursa,Aegean,06785,,+905757641766,feyzin.akar@outlook.com,30490252455,Z002,1000,20,10,TRY,NT00,10000.0,TR,2022-10-15,M,68.0,Credit Card,False,R3: missing country
C151961,Duruöz,Akçay,13423 Gürelcem Station Apt. 719,Adana,,33561,TR,,,28878545347,ZKAM,1000,10,00,TRY,NT30,0.0,TR,2020-06-07,M,21.0,Debit Card,False,R1: no phone or email
C239419,Huzuri,Eraslan,27445 Hakikat Road,Ankara,Aegean,65760,,+905666924713,huzuri.eraslan@gmail.com,19681445489,Z001,1000,10,00,TRY,NT60,0.0,TR,2023-11-09,F,57.0,Debit Card,False,R3: missing country
C125064,Sevla,Bilge,497 Münif Parks Suite 789,Izmir,Black Sea,04610,TR,,,85352073136,Z002,3000,20,00,TRY,NT00,5000.0,TR,2021-01-02,F,40.0,Credit Card,False,R1: no phone or email
C206884,Örfiye,,36924 Akça Lodge Apt. 444,Ankara,Marmara,38313,TR,+905236201296,örfiye.i̇hsanoğlu@icloud.com,40300707290,Z002,1000,10,00,TRY,NT60,5000.0,TR,2021-03-13,M,67.0,Credit Card,False,missing last_name
C142936,,Seven,04881 Erkılıç Lights,Adana,Marmara,70302,TR,+905803601373,akyıldız.seven@icloud.com,56810886206,Z001,3000,10,00,TRY,NT45,0.0,TR,2023-07-16,M,24.0,Cash,False,missing first_name
C318098,Gerwin,,Meinhard-Werner-Allee 7/2,Steinfurt,Mecklenburg-Vorpommern,01403,DE,+491587555515,gerwin.jäntsch@gmail.com,08358670376,Z002,1000,20,00,EUR,NT30,0.0,DE,2020-08-19,F,44.0,Cash,False,missing last_name
C323067,Zelha,,266 Hayrioğlu Course,Gaziantep,Aegean,31294,TR,+905371874288,zelha.dumanlı@yahoo.com,29043023094,Z001,1000,10,00,TRY,NT45,25000.0,TR,2020-09-06,M,29.0,Credit Card,False,missing last_name
C127290,Bayman,,983 Lüfen Drive Suite 011,Ankara,Mediterranean,49968,TR,+905956169822,bayman.akgündüz@yahoo.com,70679956284,Z002,3000,20,10,TRY,NT15,5000.0,TR,2023-06-21,F,35.0,Cash,False,missing last_name
C549582,Oranlı,,65179 Akar Row Apt. 191,Izmir,Mediterranean,16320,TR,05678645036,oranlı.akça@hotmail.com,69006295931,Z001,3000,10,00,TRY,NT45,1000.0,TR,2022-12-18,F,33.0,Credit Card,False,missing last_name
C130580,Abdülahat,Ergül,5066 Seven Springs,Adana,,93495,TR,,,86747271199,Z001,2000,20,00,TRY,NT30,0.0,TR,2023-03-23,M,50.0,Cash,False,R1: no phone or email
C900594,Demiriz,Kısakürek,76752 Başok Bridge,Konya,Aegean,34454,TR,,,49353331277,Z001,1000,20,00,TRY,NT45,5000.0,TR,2023-06-06,F,42.0,Cash,False,R1: no phone or email
C101406,,Mude,Korinna-Spieß-Platz 1,Mallersdorf,Niedersachsen,09147,DE,+491693229564,ortrud.mude@outlook.com,00546450853,Z001,1000,10,00,EUR,NT30,0.0,DE,2024-07-18,F,41.0,Credit Card,False,missing first_name
C651030,,Hering,Waltraud-Köster-Platz 20/56,Miltenberg,Baden-Württemberg,42005,DE,+491734438363,adeline.hering@gmail.com,75544052447,Z001,1000,10,00,EUR,NT00,10000.0,DE,2022-11-22,M,44.0,Credit Card,False,missing first_name
C278630,Varlık,,6417 Ferhan Ports,Izmir,Aegean,95236,TR,+905734053995,varlık.tevetoğlu@hotmail.com,23947048840,Z001,2000,20,00,TRY,NT00,10000.0,TR,2023-07-28,F,35.0,Debit Card,False,missing last_name
C196445,Songurkan,,194 Kandef Cliff,Adana,Marmara,69451,TR,,songurkan.hançer@yahoo.com,26856555544,Z002,1000,10,00,TRY,NT30,0.0,TR,2023-01-20,F,25.0,Debit Card,False,missing last_name
C227659,,Dumanlı,3349 Çamurcuoğlu Forges,Izmir,Marmara,59506,TR,+905328443729,giz.dumanlı@outlook.com,29141909563,Z001,3000,10,00,TRY,NT15,5000.0,TR,2022-05-04,M,27.0,Credit Card,False,missing first_name
C325801,Şerafeddin,,820 Soylu Burgs Apt. 920,Antalya,Mediterranean,28236,TR,,,75886164589,ZKAM,1000,10,00,TRY,NT45,0.0,TR,2022-02-06,M,40.0,Cash,False,missing last_name; R1: no phone or email
C332422,Hanni,,Trubinring 3-8,Bogen,Berlin,08391,DE,+491589938866,hanni.karge@icloud.com,,Z001,2000,20,00,EUR,NT45,0.0,DE,2024-07-16,M,40.0,Credit Card,False,missing last_name
C299232,,Aslan,475 Hayrioğlu Path Apt. 319,Gaziantep,Central Anatolia,47043,TR,+905254356394,tezol.aslan@outlook.com,83699581368,ZKAM,3000,20,00,TRY,NT00,5000.0,TR,2020-06-28,F,43.0,Credit Card,False,missing first_name
C189093,Abdulgazi,Ülker,900 Durdu Crossing,Izmir,Mediterranean,98143,TR,,,19492765151,Z001,1000,10,00,TRY,NT00,25000.0,TR,2022-07-02,F,64.0,Cash,False,R1: no phone or email
C171302,Ahsen,Bilir,3914 Müsemma Fords Suite 836,Bursa,Mediterranean,84171,TR,,,78669717084,ZKAM,1000,10,00,TRY,NT45,1000.0,TR,2024-06-08,F,38.0,Cash,False,R1: no phone or email
C472972,Aksay,,420 Sağıt Common Suite 159,Antalya,Marmara,08411,TR,+905282883838,,63543045714,Z001,3000,10,00,TRY,NT00,10000.0,TR,2023-12-16,M,37.0,Debit Card,False,missing last_name
C840962,İlkbahar,Manço,8628 Tarhan Mission,Antalya,Marmara,29872,TR,,,82156532953,Z002,1000,10,00,TRY,NT30,1000.0,TR,2024-10-28,M,50.0,Credit Card,False,R1: no phone or email
C721038,Sevindik,Soylu,63780 Fırat Pass Apt. 190,Antalya,Aegean,17869,TR,,,62267280663,Z002,2000,10,00,TRY,NT15,0.0,TR,2022-11-10,M,55.0,Debit Card,False,R1: no phone or email
C216784,Eriş,Arslan,31452 Hayrioğlu Junction Apt. 732,Izmir,Marmara,86563,,+905135489983,eriş.arslan@outlook.com,10286262013,Z002,2000,10,00,TRY,NT15,0.0,TR,2024-03-15,F,42.0,Debit Card,False,R3: missing country
C611596,,Carter,90077 Jason Forge Apt. 133,Lake Deborah,IN,44808,US,4358718821,tami.carter@yahoo.com,33-3005401,ZKAM,1000,10,00,USD,NT15,10000.0,EN,2023-10-11,F,19.0,Cash,False,missing first_name
C281140,,Junitz,Vinzenz-Holt-Gasse 83/91,Ribnitz-Damgarten,Brandenburg,15987,DE,+491587196699,jacob.junitz@hotmail.com,62129906512,Z001,1000,10,00,EUR,NT15,25000.0,DE,2022-07-09,M,24.0,Cash,False,missing first_name
C389955,Ryan,Case,390 Meadows Neck Apt. 023,Lake Ronaldville,NJ,56664,US,,,66-8432113,Z001,2000,20,00,USD,NT30,1000.0,EN,2020-01-09,F,67.0,Credit Card,False,R1: no phone or email
C190026,Kutun,Yaman,28098 Abdurrahman Rapid Suite 949,Konya,Mediterranean,35462,,+905969626954,kutun.yaman@hotmail.com,45228988152,Z001,1000,10,00,TRY,NT15,0.0,TR,2022-06-03,F,51.0,Cash,False,R3: missing country
C307413,Sabih,,7765 Yorulmaz Mission,Ankara,Aegean,43768,TR,+905439249583,sabih.şama@outlook.com,48705182838,ZKAM,1000,20,10,TRY,NT45,5000.0,TR,2020-05-01,M,48.0,Credit Card,False,missing last_name
C217716,Şehreban,Yıldırım,7726 Kızıltunç Spring Apt. 655,Konya,Black Sea,12870,,+905054747003,şehreban.yildirim@outlook.com,67773874713,Z001,1000,10,10,TRY,NT00,5000.0,TR,2020-10-27,F,51.0,Cash,False,R3: missing country
C541779,Hans-Erich,,Pergandering 168,Sankt Goar,Hamburg,54584,DE,+491796866871,hans-erich.gotthard@gmail.com,16357392759,ZKAM,1000,20,00,EUR,NT30,0.0,DE,2024-06-09,M,36.0,Cash,False,missing last_name
C292453,Janet,HAMANN,Rudolphplatz 7-6,Pinneberg,Bremen,27481,,+901602137730,janet.hamann@hotmail.com,31945811698,Z001,1000,20,00,EUR,NT00,0.0,DE,2021-06-23,M,53.0,Debit Card,False,R3: missing country
C121992,İlteriş,,2276 Onat Shoals Apt. 658,Istanbul,,15012,TR,+905801296884,i̇lteriş.yaman@hotmail.com,91564586741,Z002,1000,20,00,TRY,NT00,5000.0,TR,2024-07-29,M,40.0,Debit Card,False,missing last_name
C167118,Derek,Smith,51378 Madison Squares Suite 966,North Mariamouth,Loriburgh,64809,FR,,,FR31799957980,ZKAM,1000,20,00,EUR,NT15,0.0,EN,2024-01-11,F,42.0,Cash,False,R1: no phone or email
C448570,,Gumprich,Gabriella-Thanel-Ring 6/2,Kassel,Sachsen-Anhalt,77781,DE,+491617816383,hansgeorg.gumprich@hotmail.com,11762758618,Z001,2000,10,00,EUR,NT00,1000.0,DE,2022-08-21,F,49.0,Credit Card,False,missing first_name
C323660,,Güçlü,189 Ertaş Mount Suite 762,Adana,,80065,TR,+905446867093,neptün.güçlü@yahoo.com,41512414208,Z001,1000,20,00,TRY,NT00,25000.0,TR,2024-11-22,F,60.0,Credit Card,False,missing first_name
C402199,,Nunez,4940 Shawn Expressway,Lake Christopherchester,West Daniel,76055,GB,+18628596379,fernando.nunez@yahoo.com,GB166172710,Z001,3000,20,10,GBP,NT15,0.0,EN,2022-03-23,,41.0,Credit Card,False,missing first_name
C168679,Derrick,,8858 Jeremy Ville,Lake Joshua,Michaelfurt,20634,FR,+19917394768,derrick.sanders@yahoo.com,,Z002,1000,10,00,EUR,NT00,1000.0,EN,2020-08-31,M,29.0,Credit Card,False,missing last_name
C119404,Ulu,,0685 Atılgan Valleys Suite 617,Izmir,Black Sea,83536,TR,+905943712859,ulu.sezgin@hotmail.com,96814897443,Z001,1000,10,00,TRY,NT60,1000.0,TR,2023-07-08,M,46.0,Cash,False,missing last_name
C296362,Lezize,Zorlu,621 Şama Station,Konya,,65965,TR,,,31320157179,Z001,1000,10,00,TRY,NT00,25000.0,TR,2021-06-24,F,53.0,Credit Card,False,R1: no phone or email
C115590,REFET,,877 Hançer Stream,Konya,Central Anatolia,41970,TR,+905778455358,refet.korutürk@icloud.com,82402730052,Z002,2000,10,00,TRY,NT00,0.0,TR,2020-04-19,F,65.0,Debit Card,False,missing last_name
C152445,Birgül,Sakarya,691 Nurveren Summit,Ankara,Aegean,67338,TR,,,41021719895,Z002,1000,10,00,TRY,NT00,5000.0,TR,2020-06-12,M,23.0,Credit Card,False,R1: no phone or email
C325103,,Kısakürek,803 Yazgül Villages Suite 647,Izmir,Aegean,76159,TR,+905458658110,tüzeer.kısakürek@hotmail.com,45035016460,Z002,2000,10,00,TRY,NT45,5000.0,TR,2020-06-16,M,57.0,Cash,False,missing first_name
C315659,Hayret,Sezgin,831 Nirgül Fords,Antalya,Central Anatolia,79477,TR,,,15742376915,Z002,3000,10,00,TRY,NT15,1000.0,TR,2022-02-04,F,38.0,Credit Card,False,R1: no phone or email
C877491,Okanay,,8204 Sakarya Highway,Gaziantep,Aegean,50606,TR,+905384906853,okanay.ülker@outlook.com,62977200126,Z001,2000,10,00,TRY,NT00,0.0,TR,2022-12-30,F,63.0,Cash,False,missing last_name
C618142,,Yılmaz,24910 Mansız Village Apt. 611,Bursa,Central Anatolia,65313,TR,+905795275608,vahittin.yılmaz@hotmail.com,00447875929,ZKAM,1000,10,00,TRY,NT45,25000.0,TR,2020-01-08,F,60.0,Credit Card,False,missing first_name
C220942,Craig,,2526 Perez Brook Suite 607,Marcmouth,East Dominicside,59149,GB,+18366754916,craig.rodriguez@icloud.com,GB736674542,ZKAM,1000,10,00,GBP,NT30,0.0,EN,2024-10-29,F,57.0,Credit Card,False,missing last_name
C868331,ULUDAĞ,Tarhan,653 Kifaye Hills,Ankara,Black Sea,06561,TR,,,33722984926,Z002,2000,20,00,TRY,NT00,0.0,TR,2022-04-21,F,47.0,Cash,False,R1: no phone or email
C681217,,Zorlu,075 Durmuş Locks Suite 527,Gaziantep,Central Anatolia,98388,TR,+905514306291,lutfi.zorlu@icloud.com,62941832745,Z001,1000,10,00,TRY,NT00,0.0,TR,2023-02-06,M,68.0,Cash,False,missing first_name
C329932,Mahter,,36910 Akçay Cove,Antalya,Mediterranean,20970,TR,+905383957150,mahter.durdu@icloud.com,56422640007,ZKAM,1000,10,00,TRY,NT00,5000.0,TR,2022-04-05,F,53.0,Cash,False,missing last_name
C278129,Öncel,,2709 Akdeniz Mews Suite 477,Gaziantep,Central Anatolia,55026,TR,5695933137,öncel.öcalan@hotmail.com,15777670338,Z001,1000,10,00,TRY,NT30,10000.0,TR,2020-05-14,F,44.0,Debit Card,False,missing last_name
C978393,Safura,Gülen,8982 Yertan Bypass Suite 578,Gaziantep,Black Sea,37570,,+905421559299,safura.gülen@yahoo.com,51910347821,ZKAM,1000,10,10,TRY,NT45,5000.0,TR,2023-07-05,F,35.0,Debit Card,False,R3: missing country
C194199,Merba,Durmuş,2085 Okanay Keys,Istanbul,Mediterranean,53383,,+905456716753,merba.durmuş@outlook.com,,Z002,3000,10,00,TRY,NT00,1000.0,TR,2023-02-01,F,60.0,Debit Card,False,R3: missing country
C663202,Danış,Ergül,78281 Üzer Expressway,Istanbul,Marmara,02802,TR,,,92064128047,Z001,1000,10,00,TRY,NT30,25000.0,TR,2022-10-09,F,57.0,Credit Card,False,R1: no phone or email
C168771,Şerafeddin,Akçay,882 Hükümdar Spurs,Gaziantep,Black Sea,46324,TR,,,24532516692,Z001,1000,10,00,TRY,NT30,5000.0,TR,2021-04-28,M,39.0,Cash,False,R1: no phone or email
C252992,,Yorulmaz,847 Yorulmaz Way,Bursa,Marmara,48360,TR,+905869206755,ozansü.yorulmaz@icloud.com,77473487950,Z001,1000,10,00,TRY,NT30,0.0,TR,2023-04-14,F,62.0,Credit Card,False,missing first_name
C213165,Toğan,,473 Fadıla Light Suite 366,Ankara,Marmara,41660,TR,,,32475690708,Z001,3000,20,00,TRY,NT00,1000.0,TR,2023-08-13,M,39.0,Cash,False,missing last_name; R1: no phone or email
C247743,,Akçay,3833 Akgündüz Hill Apt. 550,Konya,Central Anatolia,29717,TR,+905469138044,özbilek.akçay@gmail.com,00680373162,Z001,1000,10,00,TRY,NT00,1000.0,TR,2021-06-01,M,52.0,Cash,False,missing first_name
C333180,Feraye,TARHAN,672 Sezgin Extensions Suite 025,Konya,Marmara,53813,TR,,,40702033130,ZKAM,1000,10,00,TRY,NT00,5000.0,TR,2022-11-27,F,48.0,Credit Card,False,R1: no phone or email
C207811,Atilhan,,374 Akçay Island,Gaziantep,Central Anatolia,71952,TR,+905071218507,,85918127841,Z001,1000,10,00,TRY,NT00,0.0,TR,2022-09-03,M,33.0,Credit Card,False,missing last_name
C305160,Piran,,7591 Akçasu Mission,Ankara,Aegean,90673,TR,05506573329,piran.türk@icloud.com,93435887116,Z001,1000,20,00,TRY,NT45,25000.0,TR,2023-12-19,M,,Cash,False,missing last_name
C331215,COŞKUN,,7687 Saygın Ford,Adana,Central Anatolia,80420,TR,+905875805849,coşkun.i̇hsanoğlu@hotmail.com,18031544553,ZKAM,2000,10,00,TRY,NT00,25000.0,TR,2023-05-06,M,48.0,Debit Card,False,missing last_name
C144878,Ada,,Frida-Rörricht-Platz 4/5,Rochlitz,Rheinland-Pfalz,33636,DE,+491597147152,ada.heuser@outlook.com,78851625239,Z001,1000,10,00,EUR,NT60,1000.0,DE,2020-04-20,M,51.0,Cash,False,missing last_name
C223189,Ergener,,03664 Duran Mills,Adana,Marmara,54813,TR,+905039614545,ergener.manço@outlook.com,63997329133,Z002,1000,10,00,TRY,NT00,5000.0,TR,2023-10-10,F,36.0,Cash,False,missing last_name
C146738,Alışık,Soylu,13530 Fatigül Course Suite 506,Gaziantep,Central Anatolia,33723,TR,,,64694526488,Z002,2000,10,00,TRY,NT00,10000.0,TR,2023-09-18,M,39.0,Cash,False,R1: no phone or email
C893476,Sultane,Durmuş,44117 Arsoy Rest,Ankara,Mediterranean,74070,TR,,,27692024108,Z002,1000,10,00,TRY,NT00,0.0,TR,2020-02-04,F,19.0,Cash,False,R1: no phone or email
C829554,,Güçlü,2080 Türk Alley Apt. 679,Konya,Black Sea,70545,TR,+905612116619,feyruz.güçlü@icloud.com,68108928402,ZKAM,1000,10,00,TRY,NT60,0.0,TR,2020-03-03,F,56.0,Cash,False,missing first_name
C214455,Ralph,Stiffel,Kranzstr. 49-31,Haldensleben,Hamburg,75464,DE,,,38442305750,Z001,1000,10,00,EUR,NT30,0.0,DE,2020-11-03,M,31.0,Debit Card,False,R1: no phone or email
C301223,Zilfa,,84156 Akçay Landing,Bursa,Aegean,16901,TR,+905339206515,zilfa.durmuş@icloud.com,32019067436,Z002,1000,10,10,TRY,NT00,1000.0,TR,2022-10-29,F,47.0,Cash,False,missing last_name
C198417,,Mosemann,Mühlestraße 18/91,Wittmund,Bayern,37918,DE,+491551480669,bernfried.mosemann@outlook.com,66653532166,Z001,2000,20,00,EUR,NT30,0.0,DE,2022-01-16,F,40.0,Cash,False,missing first_name
C243376,,Güçlü,70769 Menişan Expressway,Konya,Black Sea,37358,TR,+905012112321,alcan.güçlü@yahoo.com,99925625584,Z002,1000,10,00,TRY,NT15,5000.0,TR,2024-11-02,F,33.0,Credit Card,False,missing first_name
C173513,Bergen,,0649 Özyurt Circle Apt. 416,Antalya,Aegean,96587,TR,5841458521,bergen.bilgin@hotmail.com,01851087760,Z001,2000,10,00,TRY,NT00,1000.0,TR,2024-12-12,F,44.0,Credit Card,False,missing last_name
C647308,Güçyeter,Hançer,17410 Çamurcuoğlu Trail Suite 942,Bursa,Black Sea,38751,TR,,,49010988580,Z001,1000,10,10,TRY,NT30,0.0,TR,2024-02-16,F,52.0,Credit Card,False,R1: no phone or email
C598995,Aygönenç,Zorlu,12319 Ecegül Knoll Suite 843,Gaziantep,Mediterranean,80087,TR,,,63815176969,Z002,1000,10,00,TRY,NT00,0.0,TR,2022-07-28,F,67.0,Cash,False,R1: no phone or email
C154076,Gözem,,176 Soylu Creek,Ankara,Black Sea,83634,TR,+905787167016,gözem.demir@icloud.com,79584497597,Z001,1000,10,00,TRY,NT15,1000.0,TR,2021-10-20,M,35.0,Cash,False,missing last_name
C327520,Özçam,Yılmaz,07384 Manço Oval,Istanbul,Black Sea,86160,TR,,,20081365678,Z001,1000,10,10,TRY,NT00,0.0,TR,2021-03-07,M,28.0,Debit Card,False,R1: no phone or email
C147509,Gabel,,436 Bayruhan Shoals,Gaziantep,Marmara,19054,TR,+905319552579,,25167479483,ZKAM,1000,10,00,TRY,NT00,5000.0,TR,2021-04-28,F,46.0,Credit Card,False,missing last_name
C251493,,İhsanoğlu,438 Karadeniz Views,Antalya,Central Anatolia,64101,TR,+905116462081,melihcan.i̇hsanoğlu@icloud.com,,Z002,1000,10,00,TRY,NT30,5000.0,TR,2021-09-29,F,25.0,Credit Card,False,missing first_name
C866833,Alabezek,,06825 Altınkaya Lane Suite 548,Ankara,Marmara,13136,TR,+905604771631,alabezek.yıldırım@hotmail.com,31694249069,Z001,1000,10,10,TRY,NT30,25000.0,TR,2020-07-31,F,66.0,Cash,False,missing last_name
C658118,Soyselçuk,,21807 Tule Course Apt. 028,Gaziantep,Central Anatolia,40353,TR,+905638928846,soyselçuk.karadeniz@yahoo.com,03189032872,ZKAM,2000,20,00,TRY,NT30,0.0,TR,2021-07-02,F,69.0,Cash,False,missing last_name
C262299,,İhsanoğlu,17966 Hayrioğlu Parks Apt. 697,Adana,Central Anatolia,93327,TR,+905942724346,,83789081358,Z001,1000,10,00,TRY,NT00,5000.0,TR,2024-11-04,F,49.0,Cash,False,missing first_name
C458103,Ahat,İnönü,0111 Korutürk Drive,Antalya,,24470,TR,,,14541880890,Z001,3000,10,00,TRY,NT00,5000.0,TR,2021-04-08,F,47.0,Credit Card,False,R1: no phone or email
C158123,Diana,,565 Combs Curve,Port Samuelfort,West Amanda,79748,FR,+19757516832,diana.brown@outlook.com,FR96403257908,ZKAM,3000,10,00,EUR,NT15,0.0,EN,2022-07-29,M,38.0,Cash,False,missing last_name
